     n         h                l                k               nl               nk
  3851  -0.62103508E+01   0.49054385E-03  -0.69669304E-03   0.18890844E+01  -0.26829649E+01
  3852  -0.62103512E+01   0.49041651E-03  -0.69651232E-03   0.18890844E+01  -0.26829655E+01
  3853  -0.62103516E+01   0.49028924E-03  -0.69633169E-03   0.18890844E+01  -0.26829660E+01
  3854  -0.62103521E+01   0.49016203E-03  -0.69615115E-03   0.18890845E+01  -0.26829665E+01
  3855  -0.62103525E+01   0.49003489E-03  -0.69597071E-03   0.18890845E+01  -0.26829671E+01
  3856  -0.62103529E+01   0.48990781E-03  -0.69579037E-03   0.18890845E+01  -0.26829677E+01
  3857  -0.62103534E+01   0.48978080E-03  -0.69561011E-03   0.18890845E+01  -0.26829682E+01
  3858  -0.62103538E+01   0.48965386E-03  -0.69542995E-03   0.18890846E+01  -0.26829687E+01
  3859  -0.62103542E+01   0.48952698E-03  -0.69524989E-03   0.18890846E+01  -0.26829693E+01
  3860  -0.62103547E+01   0.48940017E-03  -0.69506991E-03   0.18890847E+01  -0.26829699E+01
  3861  -0.62103551E+01   0.48927343E-03  -0.69489003E-03   0.18890847E+01  -0.26829704E+01
  3862  -0.62103555E+01   0.48914675E-03  -0.69471024E-03   0.18890847E+01  -0.26829709E+01
  3863  -0.62103560E+01   0.48902013E-03  -0.69453055E-03   0.18890848E+01  -0.26829715E+01
  3864  -0.62103564E+01   0.48889358E-03  -0.69435095E-03   0.18890848E+01  -0.26829721E+01
  3865  -0.62103568E+01   0.48876710E-03  -0.69417144E-03   0.18890848E+01  -0.26829726E+01
  3866  -0.62103572E+01   0.48864068E-03  -0.69399202E-03   0.18890849E+01  -0.26829731E+01
  3867  -0.62103577E+01   0.48851433E-03  -0.69381270E-03   0.18890849E+01  -0.26829737E+01
  3868  -0.62103581E+01   0.48838804E-03  -0.69363347E-03   0.18890849E+01  -0.26829743E+01
  3869  -0.62103585E+01   0.48826182E-03  -0.69345433E-03   0.18890850E+01  -0.26829748E+01
  3870  -0.62103590E+01   0.48813566E-03  -0.69327529E-03   0.18890850E+01  -0.26829754E+01
  3871  -0.62103594E+01   0.48800957E-03  -0.69309633E-03   0.18890850E+01  -0.26829759E+01
  3872  -0.62103598E+01   0.48788354E-03  -0.69291747E-03   0.18890851E+01  -0.26829764E+01
  3873  -0.62103603E+01   0.48775758E-03  -0.69273870E-03   0.18890851E+01  -0.26829770E+01
  3874  -0.62103607E+01   0.48763168E-03  -0.69256003E-03   0.18890851E+01  -0.26829776E+01
  3875  -0.62103611E+01   0.48750585E-03  -0.69238144E-03   0.18890852E+01  -0.26829781E+01
  3876  -0.62103615E+01   0.48738008E-03  -0.69220295E-03   0.18890852E+01  -0.26829786E+01
  3877  -0.62103620E+01   0.48725438E-03  -0.69202455E-03   0.18890852E+01  -0.26829792E+01
  3878  -0.62103624E+01   0.48712874E-03  -0.69184624E-03   0.18890853E+01  -0.26829797E+01
  3879  -0.62103628E+01   0.48700317E-03  -0.69166803E-03   0.18890853E+01  -0.26829803E+01
  3880  -0.62103632E+01   0.48687766E-03  -0.69148990E-03   0.18890853E+01  -0.26829808E+01
  3881  -0.62103637E+01   0.48675222E-03  -0.69131187E-03   0.18890854E+01  -0.26829814E+01
  3882  -0.62103641E+01   0.48662684E-03  -0.69113393E-03   0.18890854E+01  -0.26829819E+01
  3883  -0.62103645E+01   0.48650152E-03  -0.69095608E-03   0.18890854E+01  -0.26829825E+01
  3884  -0.62103649E+01   0.48637628E-03  -0.69077832E-03   0.18890855E+01  -0.26829830E+01
  3885  -0.62103654E+01   0.48625109E-03  -0.69060065E-03   0.18890855E+01  -0.26829835E+01
  3886  -0.62103658E+01   0.48612597E-03  -0.69042308E-03   0.18890855E+01  -0.26829841E+01
  3887  -0.62103662E+01   0.48600091E-03  -0.69024559E-03   0.18890855E+01  -0.26829846E+01
  3888  -0.62103666E+01   0.48587592E-03  -0.69006820E-03   0.18890856E+01  -0.26829852E+01
  3889  -0.62103671E+01   0.48575099E-03  -0.68989090E-03   0.18890856E+01  -0.26829857E+01
  3890  -0.62103675E+01   0.48562613E-03  -0.68971369E-03   0.18890856E+01  -0.26829863E+01
  3891  -0.62103679E+01   0.48550133E-03  -0.68953657E-03   0.18890857E+01  -0.26829868E+01
  3892  -0.62103683E+01   0.48537659E-03  -0.68935954E-03   0.18890857E+01  -0.26829873E+01
  3893  -0.62103688E+01   0.48525192E-03  -0.68918260E-03   0.18890857E+01  -0.26829879E+01
  3894  -0.62103692E+01   0.48512732E-03  -0.68900576E-03   0.18890858E+01  -0.26829884E+01
  3895  -0.62103696E+01   0.48500277E-03  -0.68882900E-03   0.18890858E+01  -0.26829890E+01
  3896  -0.62103700E+01   0.48487829E-03  -0.68865233E-03   0.18890858E+01  -0.26829895E+01
  3897  -0.62103705E+01   0.48475388E-03  -0.68847576E-03   0.18890859E+01  -0.26829900E+01
  3898  -0.62103709E+01   0.48462953E-03  -0.68829927E-03   0.18890859E+01  -0.26829906E+01
  3899  -0.62103713E+01   0.48450524E-03  -0.68812288E-03   0.18890859E+01  -0.26829911E+01
  3900  -0.62103717E+01   0.48438101E-03  -0.68794658E-03   0.18890859E+01  -0.26829917E+01
  3901  -0.62103721E+01   0.48425685E-03  -0.68777036E-03   0.18890860E+01  -0.26829922E+01
  3902  -0.62103726E+01   0.48413276E-03  -0.68759424E-03   0.18890860E+01  -0.26829927E+01
  3903  -0.62103730E+01   0.48400872E-03  -0.68741821E-03   0.18890860E+01  -0.26829933E+01
  3904  -0.62103734E+01   0.48388475E-03  -0.68724226E-03   0.18890861E+01  -0.26829938E+01
  3905  -0.62103738E+01   0.48376085E-03  -0.68706641E-03   0.18890861E+01  -0.26829943E+01
  3906  -0.62103742E+01   0.48363700E-03  -0.68689065E-03   0.18890861E+01  -0.26829949E+01
  3907  -0.62103747E+01   0.48351323E-03  -0.68671498E-03   0.18890862E+01  -0.26829954E+01
  3908  -0.62103751E+01   0.48338951E-03  -0.68653939E-03   0.18890862E+01  -0.26829959E+01
  3909  -0.62103755E+01   0.48326586E-03  -0.68636390E-03   0.18890862E+01  -0.26829965E+01
  3910  -0.62103759E+01   0.48314227E-03  -0.68618850E-03   0.18890863E+01  -0.26829970E+01
  3911  -0.62103763E+01   0.48301874E-03  -0.68601318E-03   0.18890863E+01  -0.26829975E+01
  3912  -0.62103767E+01   0.48289528E-03  -0.68583796E-03   0.18890863E+01  -0.26829981E+01
  3913  -0.62103772E+01   0.48277188E-03  -0.68566282E-03   0.18890864E+01  -0.26829986E+01
  3914  -0.62103776E+01   0.48264854E-03  -0.68548778E-03   0.18890864E+01  -0.26829992E+01
  3915  -0.62103780E+01   0.48252526E-03  -0.68531282E-03   0.18890864E+01  -0.26829997E+01
  3916  -0.62103784E+01   0.48240205E-03  -0.68513795E-03   0.18890864E+01  -0.26830002E+01
  3917  -0.62103788E+01   0.48227891E-03  -0.68496318E-03   0.18890865E+01  -0.26830008E+01
  3918  -0.62103792E+01   0.48215582E-03  -0.68478849E-03   0.18890865E+01  -0.26830013E+01
  3919  -0.62103797E+01   0.48203280E-03  -0.68461389E-03   0.18890865E+01  -0.26830018E+01
  3920  -0.62103801E+01   0.48190984E-03  -0.68443938E-03   0.18890866E+01  -0.26830024E+01
  3921  -0.62103805E+01   0.48178694E-03  -0.68426495E-03   0.18890866E+01  -0.26830029E+01
  3922  -0.62103809E+01   0.48166411E-03  -0.68409062E-03   0.18890866E+01  -0.26830034E+01
  3923  -0.62103813E+01   0.48154133E-03  -0.68391638E-03   0.18890866E+01  -0.26830040E+01
  3924  -0.62103817E+01   0.48141862E-03  -0.68374222E-03   0.18890867E+01  -0.26830045E+01
  3925  -0.62103821E+01   0.48129598E-03  -0.68356816E-03   0.18890867E+01  -0.26830050E+01
  3926  -0.62103826E+01   0.48117339E-03  -0.68339418E-03   0.18890867E+01  -0.26830056E+01
  3927  -0.62103830E+01   0.48105087E-03  -0.68322029E-03   0.18890868E+01  -0.26830061E+01
  3928  -0.62103834E+01   0.48092841E-03  -0.68304649E-03   0.18890868E+01  -0.26830066E+01
  3929  -0.62103838E+01   0.48080601E-03  -0.68287277E-03   0.18890868E+01  -0.26830071E+01
  3930  -0.62103842E+01   0.48068368E-03  -0.68269915E-03   0.18890869E+01  -0.26830077E+01
  3931  -0.62103846E+01   0.48056140E-03  -0.68252561E-03   0.18890869E+01  -0.26830082E+01
  3932  -0.62103850E+01   0.48043919E-03  -0.68235217E-03   0.18890869E+01  -0.26830087E+01
  3933  -0.62103855E+01   0.48031705E-03  -0.68217881E-03   0.18890870E+01  -0.26830093E+01
  3934  -0.62103859E+01   0.48019496E-03  -0.68200554E-03   0.18890870E+01  -0.26830098E+01
  3935  -0.62103863E+01   0.48007293E-03  -0.68183235E-03   0.18890870E+01  -0.26830103E+01
  3936  -0.62103867E+01   0.47995097E-03  -0.68165926E-03   0.18890870E+01  -0.26830108E+01
  3937  -0.62103871E+01   0.47982907E-03  -0.68148625E-03   0.18890870E+01  -0.26830114E+01
  3938  -0.62103875E+01   0.47970723E-03  -0.68131333E-03   0.18890871E+01  -0.26830119E+01
  3939  -0.62103879E+01   0.47958546E-03  -0.68114050E-03   0.18890871E+01  -0.26830124E+01
  3940  -0.62103883E+01   0.47946374E-03  -0.68096775E-03   0.18890871E+01  -0.26830129E+01
  3941  -0.62103887E+01   0.47934209E-03  -0.68079509E-03   0.18890872E+01  -0.26830134E+01
  3942  -0.62103891E+01   0.47922050E-03  -0.68062252E-03   0.18890872E+01  -0.26830140E+01
  3943  -0.62103896E+01   0.47909897E-03  -0.68045004E-03   0.18890872E+01  -0.26830145E+01
  3944  -0.62103900E+01   0.47897750E-03  -0.68027765E-03   0.18890873E+01  -0.26830151E+01
  3945  -0.62103904E+01   0.47885609E-03  -0.68010534E-03   0.18890873E+01  -0.26830156E+01
  3946  -0.62103908E+01   0.47873475E-03  -0.67993312E-03   0.18890873E+01  -0.26830161E+01
  3947  -0.62103912E+01   0.47861346E-03  -0.67976099E-03   0.18890873E+01  -0.26830166E+01
  3948  -0.62103916E+01   0.47849224E-03  -0.67958894E-03   0.18890874E+01  -0.26830171E+01
  3949  -0.62103920E+01   0.47837108E-03  -0.67941698E-03   0.18890874E+01  -0.26830177E+01
  3950  -0.62103924E+01   0.47824998E-03  -0.67924511E-03   0.18890874E+01  -0.26830182E+01
  3951  -0.62103928E+01   0.47812894E-03  -0.67907333E-03   0.18890874E+01  -0.26830187E+01
  3952  -0.62103932E+01   0.47800796E-03  -0.67890163E-03   0.18890875E+01  -0.26830192E+01
  3953  -0.62103936E+01   0.47788705E-03  -0.67873002E-03   0.18890875E+01  -0.26830198E+01
  3954  -0.62103940E+01   0.47776619E-03  -0.67855849E-03   0.18890875E+01  -0.26830203E+01
  3955  -0.62103944E+01   0.47764540E-03  -0.67838705E-03   0.18890876E+01  -0.26830208E+01
  3956  -0.62103949E+01   0.47752467E-03  -0.67821570E-03   0.18890876E+01  -0.26830213E+01
  3957  -0.62103953E+01   0.47740400E-03  -0.67804444E-03   0.18890876E+01  -0.26830218E+01
  3958  -0.62103957E+01   0.47728339E-03  -0.67787326E-03   0.18890877E+01  -0.26830224E+01
  3959  -0.62103961E+01   0.47716284E-03  -0.67770217E-03   0.18890877E+01  -0.26830229E+01
  3960  -0.62103965E+01   0.47704235E-03  -0.67753116E-03   0.18890877E+01  -0.26830234E+01
  3961  -0.62103969E+01   0.47692192E-03  -0.67736024E-03   0.18890877E+01  -0.26830239E+01
  3962  -0.62103973E+01   0.47680155E-03  -0.67718941E-03   0.18890877E+01  -0.26830244E+01
  3963  -0.62103977E+01   0.47668125E-03  -0.67701866E-03   0.18890878E+01  -0.26830249E+01
  3964  -0.62103981E+01   0.47656100E-03  -0.67684800E-03   0.18890878E+01  -0.26830255E+01
  3965  -0.62103985E+01   0.47644081E-03  -0.67667743E-03   0.18890878E+01  -0.26830260E+01
  3966  -0.62103989E+01   0.47632069E-03  -0.67650694E-03   0.18890879E+01  -0.26830265E+01
  3967  -0.62103993E+01   0.47620063E-03  -0.67633654E-03   0.18890879E+01  -0.26830271E+01
  3968  -0.62103997E+01   0.47608062E-03  -0.67616622E-03   0.18890879E+01  -0.26830276E+01
  3969  -0.62104001E+01   0.47596068E-03  -0.67599599E-03   0.18890879E+01  -0.26830281E+01
  3970  -0.62104005E+01   0.47584080E-03  -0.67582584E-03   0.18890880E+01  -0.26830286E+01
  3971  -0.62104009E+01   0.47572097E-03  -0.67565578E-03   0.18890880E+01  -0.26830291E+01
  3972  -0.62104013E+01   0.47560121E-03  -0.67548581E-03   0.18890880E+01  -0.26830296E+01
  3973  -0.62104017E+01   0.47548151E-03  -0.67531592E-03   0.18890880E+01  -0.26830302E+01
  3974  -0.62104021E+01   0.47536187E-03  -0.67514611E-03   0.18890881E+01  -0.26830306E+01
  3975  -0.62104025E+01   0.47524229E-03  -0.67497640E-03   0.18890881E+01  -0.26830312E+01
  3976  -0.62104029E+01   0.47512277E-03  -0.67480676E-03   0.18890881E+01  -0.26830317E+01
  3977  -0.62104033E+01   0.47500331E-03  -0.67463722E-03   0.18890882E+01  -0.26830322E+01
  3978  -0.62104037E+01   0.47488391E-03  -0.67446775E-03   0.18890882E+01  -0.26830327E+01
  3979  -0.62104041E+01   0.47476456E-03  -0.67429838E-03   0.18890882E+01  -0.26830333E+01
  3980  -0.62104045E+01   0.47464528E-03  -0.67412908E-03   0.18890882E+01  -0.26830337E+01
  3981  -0.62104049E+01   0.47452606E-03  -0.67395988E-03   0.18890882E+01  -0.26830343E+01
  3982  -0.62104053E+01   0.47440690E-03  -0.67379075E-03   0.18890883E+01  -0.26830348E+01
  3983  -0.62104057E+01   0.47428780E-03  -0.67362172E-03   0.18890883E+01  -0.26830353E+01
  3984  -0.62104061E+01   0.47416876E-03  -0.67345276E-03   0.18890883E+01  -0.26830358E+01
  3985  -0.62104065E+01   0.47404978E-03  -0.67328389E-03   0.18890884E+01  -0.26830363E+01
  3986  -0.62104069E+01   0.47393085E-03  -0.67311511E-03   0.18890884E+01  -0.26830368E+01
  3987  -0.62104073E+01   0.47381199E-03  -0.67294641E-03   0.18890884E+01  -0.26830373E+01
  3988  -0.62104077E+01   0.47369319E-03  -0.67277780E-03   0.18890884E+01  -0.26830379E+01
  3989  -0.62104081E+01   0.47357444E-03  -0.67260927E-03   0.18890884E+01  -0.26830384E+01
  3990  -0.62104085E+01   0.47345576E-03  -0.67244082E-03   0.18890885E+01  -0.26830389E+01
  3991  -0.62104089E+01   0.47333714E-03  -0.67227246E-03   0.18890885E+01  -0.26830394E+01
  3992  -0.62104093E+01   0.47321857E-03  -0.67210418E-03   0.18890885E+01  -0.26830399E+01
  3993  -0.62104097E+01   0.47310007E-03  -0.67193599E-03   0.18890886E+01  -0.26830404E+01
  3994  -0.62104101E+01   0.47298162E-03  -0.67176788E-03   0.18890886E+01  -0.26830409E+01
  3995  -0.62104105E+01   0.47286323E-03  -0.67159986E-03   0.18890886E+01  -0.26830414E+01
  3996  -0.62104109E+01   0.47274490E-03  -0.67143192E-03   0.18890886E+01  -0.26830420E+01
  3997  -0.62104113E+01   0.47262664E-03  -0.67126406E-03   0.18890887E+01  -0.26830424E+01
  3998  -0.62104117E+01   0.47250843E-03  -0.67109629E-03   0.18890887E+01  -0.26830430E+01
  3999  -0.62104121E+01   0.47239028E-03  -0.67092860E-03   0.18890887E+01  -0.26830435E+01
  4000  -0.62104125E+01   0.47227218E-03  -0.67076100E-03   0.18890887E+01  -0.26830440E+01
  4001  -0.62104129E+01   0.47215415E-03  -0.67059347E-03   0.18890888E+01  -0.26830445E+01
  4002  -0.62104133E+01   0.47203618E-03  -0.67042604E-03   0.18890888E+01  -0.26830450E+01
  4003  -0.62104137E+01   0.47191826E-03  -0.67025868E-03   0.18890888E+01  -0.26830455E+01
  4004  -0.62104141E+01   0.47180041E-03  -0.67009141E-03   0.18890888E+01  -0.26830460E+01
  4005  -0.62104144E+01   0.47168261E-03  -0.66992423E-03   0.18890889E+01  -0.26830465E+01
  4006  -0.62104148E+01   0.47156487E-03  -0.66975712E-03   0.18890889E+01  -0.26830470E+01
  4007  -0.62104152E+01   0.47144720E-03  -0.66959010E-03   0.18890889E+01  -0.26830475E+01
  4008  -0.62104156E+01   0.47132958E-03  -0.66942317E-03   0.18890890E+01  -0.26830481E+01
  4009  -0.62104160E+01   0.47121201E-03  -0.66925631E-03   0.18890889E+01  -0.26830485E+01
  4010  -0.62104164E+01   0.47109451E-03  -0.66908954E-03   0.18890890E+01  -0.26830491E+01
  4011  -0.62104168E+01   0.47097707E-03  -0.66892285E-03   0.18890890E+01  -0.26830496E+01
  4012  -0.62104172E+01   0.47085968E-03  -0.66875625E-03   0.18890890E+01  -0.26830501E+01
  4013  -0.62104176E+01   0.47074235E-03  -0.66858973E-03   0.18890891E+01  -0.26830506E+01
  4014  -0.62104180E+01   0.47062508E-03  -0.66842329E-03   0.18890891E+01  -0.26830511E+01
  4015  -0.62104184E+01   0.47050787E-03  -0.66825693E-03   0.18890891E+01  -0.26830516E+01
  4016  -0.62104188E+01   0.47039072E-03  -0.66809066E-03   0.18890891E+01  -0.26830521E+01
  4017  -0.62104192E+01   0.47027363E-03  -0.66792447E-03   0.18890892E+01  -0.26830526E+01
  4018  -0.62104195E+01   0.47015659E-03  -0.66775836E-03   0.18890892E+01  -0.26830531E+01
  4019  -0.62104199E+01   0.47003961E-03  -0.66759234E-03   0.18890892E+01  -0.26830536E+01
  4020  -0.62104203E+01   0.46992269E-03  -0.66742639E-03   0.18890892E+01  -0.26830541E+01
  4021  -0.62104207E+01   0.46980583E-03  -0.66726053E-03   0.18890892E+01  -0.26830546E+01
  4022  -0.62104211E+01   0.46968903E-03  -0.66709476E-03   0.18890893E+01  -0.26830551E+01
  4023  -0.62104215E+01   0.46957229E-03  -0.66692906E-03   0.18890893E+01  -0.26830556E+01
  4024  -0.62104219E+01   0.46945560E-03  -0.66676345E-03   0.18890893E+01  -0.26830561E+01
  4025  -0.62104223E+01   0.46933897E-03  -0.66659792E-03   0.18890894E+01  -0.26830566E+01
  4026  -0.62104227E+01   0.46922240E-03  -0.66643247E-03   0.18890894E+01  -0.26830571E+01
  4027  -0.62104231E+01   0.46910589E-03  -0.66626710E-03   0.18890894E+01  -0.26830576E+01
  4028  -0.62104234E+01   0.46898943E-03  -0.66610182E-03   0.18890894E+01  -0.26830581E+01
  4029  -0.62104238E+01   0.46887303E-03  -0.66593662E-03   0.18890894E+01  -0.26830586E+01
  4030  -0.62104242E+01   0.46875669E-03  -0.66577150E-03   0.18890895E+01  -0.26830591E+01
  4031  -0.62104246E+01   0.46864041E-03  -0.66560646E-03   0.18890895E+01  -0.26830596E+01
  4032  -0.62104250E+01   0.46852419E-03  -0.66544150E-03   0.18890895E+01  -0.26830601E+01
  4033  -0.62104254E+01   0.46840802E-03  -0.66527662E-03   0.18890895E+01  -0.26830606E+01
  4034  -0.62104258E+01   0.46829191E-03  -0.66511183E-03   0.18890896E+01  -0.26830611E+01
  4035  -0.62104262E+01   0.46817586E-03  -0.66494712E-03   0.18890896E+01  -0.26830616E+01
  4036  -0.62104265E+01   0.46805986E-03  -0.66478249E-03   0.18890896E+01  -0.26830621E+01
  4037  -0.62104269E+01   0.46794393E-03  -0.66461794E-03   0.18890896E+01  -0.26830626E+01
  4038  -0.62104273E+01   0.46782805E-03  -0.66445347E-03   0.18890897E+01  -0.26830631E+01
  4039  -0.62104277E+01   0.46771223E-03  -0.66428909E-03   0.18890897E+01  -0.26830636E+01
  4040  -0.62104281E+01   0.46759646E-03  -0.66412478E-03   0.18890897E+01  -0.26830641E+01
  4041  -0.62104285E+01   0.46748075E-03  -0.66396056E-03   0.18890897E+01  -0.26830646E+01
  4042  -0.62104289E+01   0.46736510E-03  -0.66379642E-03   0.18890897E+01  -0.26830651E+01
  4043  -0.62104293E+01   0.46724951E-03  -0.66363236E-03   0.18890898E+01  -0.26830656E+01
  4044  -0.62104296E+01   0.46713398E-03  -0.66346838E-03   0.18890898E+01  -0.26830661E+01
  4045  -0.62104300E+01   0.46701850E-03  -0.66330448E-03   0.18890898E+01  -0.26830666E+01
  4046  -0.62104304E+01   0.46690308E-03  -0.66314066E-03   0.18890899E+01  -0.26830671E+01
  4047  -0.62104308E+01   0.46678771E-03  -0.66297692E-03   0.18890899E+01  -0.26830676E+01
  4048  -0.62104312E+01   0.46667240E-03  -0.66281326E-03   0.18890899E+01  -0.26830681E+01
  4049  -0.62104316E+01   0.46655715E-03  -0.66264969E-03   0.18890899E+01  -0.26830686E+01
  4050  -0.62104319E+01   0.46644196E-03  -0.66248619E-03   0.18890899E+01  -0.26830691E+01
  4051  -0.62104323E+01   0.46632682E-03  -0.66232278E-03   0.18890899E+01  -0.26830696E+01
  4052  -0.62104327E+01   0.46621174E-03  -0.66215945E-03   0.18890900E+01  -0.26830701E+01
  4053  -0.62104331E+01   0.46609672E-03  -0.66199619E-03   0.18890900E+01  -0.26830706E+01
  4054  -0.62104335E+01   0.46598175E-03  -0.66183302E-03   0.18890900E+01  -0.26830711E+01
  4055  -0.62104339E+01   0.46586684E-03  -0.66166993E-03   0.18890900E+01  -0.26830716E+01
  4056  -0.62104342E+01   0.46575199E-03  -0.66150692E-03   0.18890901E+01  -0.26830721E+01
  4057  -0.62104346E+01   0.46563719E-03  -0.66134399E-03   0.18890901E+01  -0.26830726E+01
  4058  -0.62104350E+01   0.46552245E-03  -0.66118113E-03   0.18890901E+01  -0.26830730E+01
  4059  -0.62104354E+01   0.46540777E-03  -0.66101836E-03   0.18890901E+01  -0.26830735E+01
  4060  -0.62104358E+01   0.46529314E-03  -0.66085567E-03   0.18890901E+01  -0.26830740E+01
  4061  -0.62104361E+01   0.46517857E-03  -0.66069306E-03   0.18890902E+01  -0.26830745E+01
  4062  -0.62104365E+01   0.46506406E-03  -0.66053053E-03   0.18890902E+01  -0.26830750E+01
  4063  -0.62104369E+01   0.46494960E-03  -0.66036808E-03   0.18890902E+01  -0.26830755E+01
  4064  -0.62104373E+01   0.46483520E-03  -0.66020571E-03   0.18890903E+01  -0.26830760E+01
  4065  -0.62104377E+01   0.46472086E-03  -0.66004342E-03   0.18890903E+01  -0.26830765E+01
  4066  -0.62104381E+01   0.46460657E-03  -0.65988121E-03   0.18890903E+01  -0.26830770E+01
