     n         h                l                k               nl               nk
  3952  -0.13582333E+02   0.12721256E-03  -0.94280442E-03   0.50274404E+00  -0.37259631E+01
  3953  -0.13584497E+02   0.12703324E-03  -0.94271748E-03   0.50216240E+00  -0.37265622E+01
  3954  -0.13586660E+02   0.12685401E-03  -0.94263062E-03   0.50158076E+00  -0.37271615E+01
  3955  -0.13588824E+02   0.12667488E-03  -0.94254384E-03   0.50099915E+00  -0.37277609E+01
  3956  -0.13590988E+02   0.12649585E-03  -0.94245714E-03   0.50041758E+00  -0.37283604E+01
  3957  -0.13593152E+02   0.12631691E-03  -0.94237053E-03   0.49983601E+00  -0.37289602E+01
  3958  -0.13595315E+02   0.12613806E-03  -0.94228399E-03   0.49925444E+00  -0.37295600E+01
  3959  -0.13597479E+02   0.12595931E-03  -0.94219754E-03   0.49867291E+00  -0.37301601E+01
  3960  -0.13599643E+02   0.12578065E-03  -0.94211117E-03   0.49809137E+00  -0.37307602E+01
  3961  -0.13601807E+02   0.12560209E-03  -0.94202488E-03   0.49750988E+00  -0.37313605E+01
  3962  -0.13603971E+02   0.12542362E-03  -0.94193867E-03   0.49692838E+00  -0.37319610E+01
  3963  -0.13606135E+02   0.12524525E-03  -0.94185254E-03   0.49634693E+00  -0.37325616E+01
  3964  -0.13608299E+02   0.12506697E-03  -0.94176649E-03   0.49576547E+00  -0.37331624E+01
  3965  -0.13610464E+02   0.12488879E-03  -0.94168052E-03   0.49518405E+00  -0.37337633E+01
  3966  -0.13612628E+02   0.12471070E-03  -0.94159464E-03   0.49460264E+00  -0.37343643E+01
  3967  -0.13614792E+02   0.12453270E-03  -0.94150883E-03   0.49402122E+00  -0.37349655E+01
  3968  -0.13616956E+02   0.12435480E-03  -0.94142311E-03   0.49343985E+00  -0.37355669E+01
  3969  -0.13619121E+02   0.12417699E-03  -0.94133746E-03   0.49285847E+00  -0.37361684E+01
  3970  -0.13621285E+02   0.12399928E-03  -0.94125190E-03   0.49227714E+00  -0.37367700E+01
  3971  -0.13623449E+02   0.12382166E-03  -0.94116642E-03   0.49169581E+00  -0.37373719E+01
  3972  -0.13625614E+02   0.12364413E-03  -0.94108102E-03   0.49111448E+00  -0.37379738E+01
  3973  -0.13627778E+02   0.12346670E-03  -0.94099570E-03   0.49053320E+00  -0.37385759E+01
  3974  -0.13629943E+02   0.12328937E-03  -0.94091046E-03   0.48995196E+00  -0.37391782E+01
  3975  -0.13632108E+02   0.12311212E-03  -0.94082529E-03   0.48937068E+00  -0.37397805E+01
  3976  -0.13634272E+02   0.12293497E-03  -0.94074021E-03   0.48878944E+00  -0.37403831E+01
  3977  -0.13636437E+02   0.12275792E-03  -0.94065521E-03   0.48820825E+00  -0.37409858E+01
  3978  -0.13638602E+02   0.12258096E-03  -0.94057029E-03   0.48762706E+00  -0.37415886E+01
  3979  -0.13640766E+02   0.12240409E-03  -0.94048545E-03   0.48704587E+00  -0.37421916E+01
  3980  -0.13642931E+02   0.12222732E-03  -0.94040070E-03   0.48646473E+00  -0.37427948E+01
  3981  -0.13645096E+02   0.12205064E-03  -0.94031602E-03   0.48588360E+00  -0.37433981E+01
  3982  -0.13647261E+02   0.12187405E-03  -0.94023142E-03   0.48530247E+00  -0.37440015E+01
  3983  -0.13649426E+02   0.12169756E-03  -0.94014690E-03   0.48472138E+00  -0.37446051E+01
  3984  -0.13651591E+02   0.12152116E-03  -0.94006245E-03   0.48414030E+00  -0.37452088E+01
  3985  -0.13653756E+02   0.12134486E-03  -0.93997809E-03   0.48355927E+00  -0.37458127E+01
  3986  -0.13655921E+02   0.12116865E-03  -0.93989381E-03   0.48297824E+00  -0.37464167E+01
  3987  -0.13658086E+02   0.12099253E-03  -0.93980961E-03   0.48239722E+00  -0.37470209E+01
  3988  -0.13660251E+02   0.12081650E-03  -0.93972549E-03   0.48181620E+00  -0.37476253E+01
  3989  -0.13662417E+02   0.12064057E-03  -0.93964145E-03   0.48123523E+00  -0.37482297E+01
  3990  -0.13664582E+02   0.12046474E-03  -0.93955749E-03   0.48065431E+00  -0.37488344E+01
  3991  -0.13666747E+02   0.12028899E-03  -0.93947360E-03   0.48007336E+00  -0.37494391E+01
  3992  -0.13668913E+02   0.12011334E-03  -0.93938980E-03   0.47949245E+00  -0.37500441E+01
  3993  -0.13671078E+02   0.11993779E-03  -0.93930607E-03   0.47891160E+00  -0.37506491E+01
  3994  -0.13673243E+02   0.11976232E-03  -0.93922243E-03   0.47833071E+00  -0.37512544E+01
  3995  -0.13675409E+02   0.11958695E-03  -0.93913886E-03   0.47774987E+00  -0.37518597E+01
  3996  -0.13677574E+02   0.11941168E-03  -0.93905537E-03   0.47716907E+00  -0.37524653E+01
  3997  -0.13679740E+02   0.11923649E-03  -0.93897196E-03   0.47658825E+00  -0.37530709E+01
  3998  -0.13681906E+02   0.11906140E-03  -0.93888863E-03   0.47600748E+00  -0.37536767E+01
  3999  -0.13684071E+02   0.11888641E-03  -0.93880538E-03   0.47542675E+00  -0.37542827E+01
  4000  -0.13686237E+02   0.11871150E-03  -0.93872221E-03   0.47484600E+00  -0.37548888E+01
  4001  -0.13688403E+02   0.11853669E-03  -0.93863912E-03   0.47426530E+00  -0.37554951E+01
  4002  -0.13690568E+02   0.11836197E-03  -0.93855610E-03   0.47368460E+00  -0.37561015E+01
  4003  -0.13692734E+02   0.11818735E-03  -0.93847317E-03   0.47310396E+00  -0.37567081E+01
  4004  -0.13694900E+02   0.11801282E-03  -0.93839031E-03   0.47252333E+00  -0.37573148E+01
  4005  -0.13697066E+02   0.11783838E-03  -0.93830753E-03   0.47194271E+00  -0.37579217E+01
  4006  -0.13699232E+02   0.11766403E-03  -0.93822483E-03   0.47136210E+00  -0.37585287E+01
  4007  -0.13701398E+02   0.11748978E-03  -0.93814221E-03   0.47078155E+00  -0.37591358E+01
  4008  -0.13703564E+02   0.11731562E-03  -0.93805966E-03   0.47020100E+00  -0.37597431E+01
  4009  -0.13705730E+02   0.11714155E-03  -0.93797720E-03   0.46962047E+00  -0.37603506E+01
  4010  -0.13707897E+02   0.11696758E-03  -0.93789481E-03   0.46904000E+00  -0.37609582E+01
  4011  -0.13710063E+02   0.11679369E-03  -0.93781250E-03   0.46845949E+00  -0.37615659E+01
  4012  -0.13712229E+02   0.11661990E-03  -0.93773027E-03   0.46787904E+00  -0.37621738E+01
  4013  -0.13714395E+02   0.11644621E-03  -0.93764812E-03   0.46729864E+00  -0.37627819E+01
  4014  -0.13716562E+02   0.11627260E-03  -0.93756604E-03   0.46671822E+00  -0.37633901E+01
  4015  -0.13718728E+02   0.11609909E-03  -0.93748404E-03   0.46613785E+00  -0.37639984E+01
  4016  -0.13720894E+02   0.11592567E-03  -0.93740212E-03   0.46555749E+00  -0.37646069E+01
  4017  -0.13723061E+02   0.11575235E-03  -0.93732028E-03   0.46497719E+00  -0.37652156E+01
  4018  -0.13725227E+02   0.11557911E-03  -0.93723852E-03   0.46439686E+00  -0.37658244E+01
  4019  -0.13727394E+02   0.11540597E-03  -0.93715683E-03   0.46381659E+00  -0.37664333E+01
  4020  -0.13729561E+02   0.11523293E-03  -0.93707522E-03   0.46323638E+00  -0.37670424E+01
  4021  -0.13731727E+02   0.11505997E-03  -0.93699369E-03   0.46265614E+00  -0.37676516E+01
  4022  -0.13733894E+02   0.11488710E-03  -0.93691224E-03   0.46207592E+00  -0.37682610E+01
  4023  -0.13736061E+02   0.11471433E-03  -0.93683086E-03   0.46149575E+00  -0.37688705E+01
  4024  -0.13738228E+02   0.11454165E-03  -0.93674956E-03   0.46091560E+00  -0.37694802E+01
  4025  -0.13740394E+02   0.11436907E-03  -0.93666834E-03   0.46033551E+00  -0.37700901E+01
  4026  -0.13742561E+02   0.11419657E-03  -0.93658719E-03   0.45975539E+00  -0.37707000E+01
  4027  -0.13744728E+02   0.11402417E-03  -0.93650613E-03   0.45917533E+00  -0.37713102E+01
  4028  -0.13746895E+02   0.11385186E-03  -0.93642514E-03   0.45859529E+00  -0.37719205E+01
  4029  -0.13749062E+02   0.11367964E-03  -0.93634422E-03   0.45801527E+00  -0.37725309E+01
  4030  -0.13751229E+02   0.11350751E-03  -0.93626339E-03   0.45743527E+00  -0.37731415E+01
  4031  -0.13753396E+02   0.11333548E-03  -0.93618263E-03   0.45685532E+00  -0.37737522E+01
  4032  -0.13755564E+02   0.11316354E-03  -0.93610195E-03   0.45627539E+00  -0.37743631E+01
  4033  -0.13757731E+02   0.11299169E-03  -0.93602134E-03   0.45569549E+00  -0.37749741E+01
  4034  -0.13759898E+02   0.11281993E-03  -0.93594081E-03   0.45511560E+00  -0.37755852E+01
  4035  -0.13762065E+02   0.11264826E-03  -0.93586036E-03   0.45453573E+00  -0.37761966E+01
  4036  -0.13764233E+02   0.11247669E-03  -0.93577998E-03   0.45395592E+00  -0.37768080E+01
  4037  -0.13766400E+02   0.11230521E-03  -0.93569969E-03   0.45337613E+00  -0.37774196E+01
  4038  -0.13768567E+02   0.11213381E-03  -0.93561946E-03   0.45279632E+00  -0.37780314E+01
  4039  -0.13770735E+02   0.11196252E-03  -0.93553932E-03   0.45221662E+00  -0.37786433E+01
  4040  -0.13772903E+02   0.11179131E-03  -0.93545925E-03   0.45163689E+00  -0.37792554E+01
  4041  -0.13775070E+02   0.11162019E-03  -0.93537926E-03   0.45105719E+00  -0.37798676E+01
  4042  -0.13777238E+02   0.11144917E-03  -0.93529934E-03   0.45047755E+00  -0.37804799E+01
  4043  -0.13779405E+02   0.11127824E-03  -0.93521950E-03   0.44989792E+00  -0.37810924E+01
  4044  -0.13781573E+02   0.11110740E-03  -0.93513973E-03   0.44931833E+00  -0.37817051E+01
  4045  -0.13783741E+02   0.11093665E-03  -0.93506005E-03   0.44873875E+00  -0.37823179E+01
  4046  -0.13785909E+02   0.11076599E-03  -0.93498043E-03   0.44815920E+00  -0.37829308E+01
  4047  -0.13788076E+02   0.11059542E-03  -0.93490090E-03   0.44757966E+00  -0.37835439E+01
  4048  -0.13790244E+02   0.11042495E-03  -0.93482144E-03   0.44700020E+00  -0.37841572E+01
  4049  -0.13792412E+02   0.11025457E-03  -0.93474205E-03   0.44642075E+00  -0.37847706E+01
  4050  -0.13794580E+02   0.11008427E-03  -0.93466274E-03   0.44584129E+00  -0.37853841E+01
  4051  -0.13796748E+02   0.10991407E-03  -0.93458351E-03   0.44526190E+00  -0.37859978E+01
  4052  -0.13798916E+02   0.10974396E-03  -0.93450435E-03   0.44468253E+00  -0.37866116E+01
  4053  -0.13801085E+02   0.10957395E-03  -0.93442527E-03   0.44410322E+00  -0.37872256E+01
  4054  -0.13803253E+02   0.10940402E-03  -0.93434627E-03   0.44352390E+00  -0.37878398E+01
  4055  -0.13805421E+02   0.10923418E-03  -0.93426734E-03   0.44294460E+00  -0.37884541E+01
  4056  -0.13807589E+02   0.10906444E-03  -0.93418848E-03   0.44236537E+00  -0.37890685E+01
  4057  -0.13809757E+02   0.10889479E-03  -0.93410970E-03   0.44178616E+00  -0.37896831E+01
  4058  -0.13811926E+02   0.10872522E-03  -0.93403100E-03   0.44120694E+00  -0.37902978E+01
  4059  -0.13814094E+02   0.10855575E-03  -0.93395237E-03   0.44062779E+00  -0.37909127E+01
  4060  -0.13816263E+02   0.10838637E-03  -0.93387382E-03   0.44004866E+00  -0.37915277E+01
  4061  -0.13818431E+02   0.10821709E-03  -0.93379534E-03   0.43946960E+00  -0.37921429E+01
  4062  -0.13820600E+02   0.10804789E-03  -0.93371693E-03   0.43889053E+00  -0.37927582E+01
  4063  -0.13822768E+02   0.10787878E-03  -0.93363861E-03   0.43831148E+00  -0.37933737E+01
  4064  -0.13824937E+02   0.10770976E-03  -0.93356035E-03   0.43773246E+00  -0.37939893E+01
  4065  -0.13827106E+02   0.10754084E-03  -0.93348218E-03   0.43715351E+00  -0.37946051E+01
  4066  -0.13829274E+02   0.10737201E-03  -0.93340407E-03   0.43657459E+00  -0.37952209E+01
  4067  -0.13831443E+02   0.10720326E-03  -0.93332604E-03   0.43599566E+00  -0.37958370E+01
  4068  -0.13833612E+02   0.10703461E-03  -0.93324809E-03   0.43541679E+00  -0.37964532E+01
  4069  -0.13835781E+02   0.10686605E-03  -0.93317021E-03   0.43483796E+00  -0.37970696E+01
  4070  -0.13837950E+02   0.10669758E-03  -0.93309241E-03   0.43425915E+00  -0.37976861E+01
  4071  -0.13840119E+02   0.10652920E-03  -0.93301468E-03   0.43368037E+00  -0.37983028E+01
  4072  -0.13842288E+02   0.10636091E-03  -0.93293702E-03   0.43310163E+00  -0.37989195E+01
  4073  -0.13844457E+02   0.10619271E-03  -0.93285944E-03   0.43252291E+00  -0.37995365E+01
  4074  -0.13846626E+02   0.10602460E-03  -0.93278194E-03   0.43194422E+00  -0.38001536E+01
  4075  -0.13848795E+02   0.10585658E-03  -0.93270450E-03   0.43136556E+00  -0.38007708E+01
  4076  -0.13850964E+02   0.10568865E-03  -0.93262715E-03   0.43078694E+00  -0.38013883E+01
  4077  -0.13853133E+02   0.10552082E-03  -0.93254986E-03   0.43020838E+00  -0.38020058E+01
  4078  -0.13855303E+02   0.10535307E-03  -0.93247265E-03   0.42962982E+00  -0.38026235E+01
  4079  -0.13857472E+02   0.10518541E-03  -0.93239552E-03   0.42905129E+00  -0.38032413E+01
  4080  -0.13859641E+02   0.10501785E-03  -0.93231846E-03   0.42847283E+00  -0.38038593E+01
  4081  -0.13861811E+02   0.10485037E-03  -0.93224147E-03   0.42789436E+00  -0.38044774E+01
  4082  -0.13863980E+02   0.10468299E-03  -0.93216456E-03   0.42731597E+00  -0.38050957E+01
  4083  -0.13866150E+02   0.10451569E-03  -0.93208772E-03   0.42673756E+00  -0.38057142E+01
  4084  -0.13868319E+02   0.10434849E-03  -0.93201096E-03   0.42615923E+00  -0.38063328E+01
  4085  -0.13870489E+02   0.10418137E-03  -0.93193426E-03   0.42558090E+00  -0.38069515E+01
  4086  -0.13872659E+02   0.10401435E-03  -0.93185765E-03   0.42500263E+00  -0.38075704E+01
  4087  -0.13874828E+02   0.10384741E-03  -0.93178110E-03   0.42442436E+00  -0.38081894E+01
  4088  -0.13876998E+02   0.10368057E-03  -0.93170463E-03   0.42384617E+00  -0.38088085E+01
  4089  -0.13879168E+02   0.10351381E-03  -0.93162824E-03   0.42326797E+00  -0.38094279E+01
  4090  -0.13881338E+02   0.10334715E-03  -0.93155191E-03   0.42268984E+00  -0.38100473E+01
  4091  -0.13883508E+02   0.10318058E-03  -0.93147567E-03   0.42211175E+00  -0.38106670E+01
  4092  -0.13885678E+02   0.10301409E-03  -0.93139949E-03   0.42153366E+00  -0.38112867E+01
  4093  -0.13887848E+02   0.10284770E-03  -0.93132339E-03   0.42095564E+00  -0.38119066E+01
  4094  -0.13890018E+02   0.10268139E-03  -0.93124736E-03   0.42037761E+00  -0.38125267E+01
  4095  -0.13892188E+02   0.10251518E-03  -0.93117140E-03   0.41979966E+00  -0.38131469E+01
  4096  -0.13894358E+02   0.10234905E-03  -0.93109552E-03   0.41922171E+00  -0.38137672E+01
  4097  -0.13896528E+02   0.10218302E-03  -0.93101971E-03   0.41864383E+00  -0.38143878E+01
  4098  -0.13898698E+02   0.10201707E-03  -0.93094397E-03   0.41806595E+00  -0.38150084E+01
  4099  -0.13900868E+02   0.10185122E-03  -0.93086831E-03   0.41748815E+00  -0.38156292E+01
  4100  -0.13903039E+02   0.10168545E-03  -0.93079272E-03   0.41691035E+00  -0.38162502E+01
  4101  -0.13905209E+02   0.10151978E-03  -0.93071720E-03   0.41633262E+00  -0.38168712E+01
  4102  -0.13907380E+02   0.10135419E-03  -0.93064176E-03   0.41575489E+00  -0.38174925E+01
  4103  -0.13909550E+02   0.10118869E-03  -0.93056638E-03   0.41517720E+00  -0.38181139E+01
  4104  -0.13911721E+02   0.10102329E-03  -0.93049108E-03   0.41459958E+00  -0.38187354E+01
  4105  -0.13913891E+02   0.10085797E-03  -0.93041586E-03   0.41402197E+00  -0.38193571E+01
  4106  -0.13916062E+02   0.10069274E-03  -0.93034070E-03   0.41344439E+00  -0.38199789E+01
  4107  -0.13918232E+02   0.10052760E-03  -0.93026562E-03   0.41286685E+00  -0.38206009E+01
  4108  -0.13920403E+02   0.10036255E-03  -0.93019061E-03   0.41228936E+00  -0.38212230E+01
  4109  -0.13922574E+02   0.10019759E-03  -0.93011568E-03   0.41171190E+00  -0.38218453E+01
  4110  -0.13924745E+02   0.10003272E-03  -0.93004081E-03   0.41113448E+00  -0.38224677E+01
  4111  -0.13926915E+02   0.99867941E-04  -0.92996602E-03   0.41055711E+00  -0.38230903E+01
  4112  -0.13929086E+02   0.99703249E-04  -0.92989130E-03   0.40997976E+00  -0.38237130E+01
  4113  -0.13931257E+02   0.99538646E-04  -0.92981665E-03   0.40940245E+00  -0.38243359E+01
  4114  -0.13933428E+02   0.99374133E-04  -0.92974208E-03   0.40882518E+00  -0.38249589E+01
  4115  -0.13935599E+02   0.99209708E-04  -0.92966758E-03   0.40824795E+00  -0.38255821E+01
  4116  -0.13937770E+02   0.99045373E-04  -0.92959315E-03   0.40767076E+00  -0.38262054E+01
  4117  -0.13939941E+02   0.98881127E-04  -0.92951879E-03   0.40709360E+00  -0.38268289E+01
  4118  -0.13942113E+02   0.98716970E-04  -0.92944450E-03   0.40651648E+00  -0.38274525E+01
  4119  -0.13944284E+02   0.98552902E-04  -0.92937029E-03   0.40593940E+00  -0.38280762E+01
  4120  -0.13946455E+02   0.98388923E-04  -0.92929614E-03   0.40536236E+00  -0.38287001E+01
  4121  -0.13948626E+02   0.98225033E-04  -0.92922207E-03   0.40478536E+00  -0.38293242E+01
  4122  -0.13950798E+02   0.98061232E-04  -0.92914807E-03   0.40420840E+00  -0.38299483E+01
  4123  -0.13952969E+02   0.97897520E-04  -0.92907414E-03   0.40363147E+00  -0.38305727E+01
  4124  -0.13955141E+02   0.97733897E-04  -0.92900029E-03   0.40305459E+00  -0.38311972E+01
  4125  -0.13957312E+02   0.97570362E-04  -0.92892650E-03   0.40247774E+00  -0.38318218E+01
  4126  -0.13959484E+02   0.97406917E-04  -0.92885279E-03   0.40190094E+00  -0.38324466E+01
  4127  -0.13961655E+02   0.97243560E-04  -0.92877915E-03   0.40132417E+00  -0.38330716E+01
  4128  -0.13963827E+02   0.97080292E-04  -0.92870558E-03   0.40074745E+00  -0.38336966E+01
  4129  -0.13965999E+02   0.96917112E-04  -0.92863208E-03   0.40017076E+00  -0.38343219E+01
  4130  -0.13968170E+02   0.96754022E-04  -0.92855865E-03   0.39959411E+00  -0.38349472E+01
  4131  -0.13970342E+02   0.96591020E-04  -0.92848530E-03   0.39901750E+00  -0.38355728E+01
  4132  -0.13972514E+02   0.96428106E-04  -0.92841201E-03   0.39844093E+00  -0.38361984E+01
  4133  -0.13974686E+02   0.96265281E-04  -0.92833880E-03   0.39786441E+00  -0.38368243E+01
  4134  -0.13976858E+02   0.96102545E-04  -0.92826566E-03   0.39728792E+00  -0.38374502E+01
  4135  -0.13979030E+02   0.95939897E-04  -0.92819258E-03   0.39671147E+00  -0.38380763E+01
  4136  -0.13981202E+02   0.95777338E-04  -0.92811958E-03   0.39613507E+00  -0.38387026E+01
  4137  -0.13983374E+02   0.95614867E-04  -0.92804665E-03   0.39555870E+00  -0.38393290E+01
  4138  -0.13985546E+02   0.95452485E-04  -0.92797380E-03   0.39498238E+00  -0.38399556E+01
  4139  -0.13987718E+02   0.95290191E-04  -0.92790101E-03   0.39440610E+00  -0.38405823E+01
  4140  -0.13989890E+02   0.95127985E-04  -0.92782829E-03   0.39382986E+00  -0.38412091E+01
  4141  -0.13992063E+02   0.94965868E-04  -0.92775564E-03   0.39325366E+00  -0.38418361E+01
  4142  -0.13994235E+02   0.94803839E-04  -0.92768307E-03   0.39267750E+00  -0.38424633E+01
  4143  -0.13996407E+02   0.94641898E-04  -0.92761056E-03   0.39210138E+00  -0.38430906E+01
  4144  -0.13998580E+02   0.94480045E-04  -0.92753813E-03   0.39152531E+00  -0.38437180E+01
  4145  -0.14000752E+02   0.94318281E-04  -0.92746576E-03   0.39094927E+00  -0.38443456E+01
  4146  -0.14002925E+02   0.94156604E-04  -0.92739347E-03   0.39037328E+00  -0.38449733E+01
  4147  -0.14005097E+02   0.93995016E-04  -0.92732125E-03   0.38979733E+00  -0.38456012E+01
  4148  -0.14007270E+02   0.93833516E-04  -0.92724909E-03   0.38922142E+00  -0.38462292E+01
  4149  -0.14009442E+02   0.93672104E-04  -0.92717701E-03   0.38864556E+00  -0.38468574E+01
  4150  -0.14011615E+02   0.93510780E-04  -0.92710500E-03   0.38806974E+00  -0.38474858E+01
  4151  -0.14013788E+02   0.93349544E-04  -0.92703305E-03   0.38749396E+00  -0.38481142E+01
  4152  -0.14015961E+02   0.93188396E-04  -0.92696118E-03   0.38691822E+00  -0.38487428E+01
  4153  -0.14018133E+02   0.93027336E-04  -0.92688938E-03   0.38634253E+00  -0.38493716E+01
  4154  -0.14020306E+02   0.92866363E-04  -0.92681765E-03   0.38576687E+00  -0.38500005E+01
  4155  -0.14022479E+02   0.92705479E-04  -0.92674599E-03   0.38519127E+00  -0.38506296E+01
  4156  -0.14024652E+02   0.92544682E-04  -0.92667439E-03   0.38461570E+00  -0.38512588E+01
  4157  -0.14026825E+02   0.92383973E-04  -0.92660287E-03   0.38404018E+00  -0.38518881E+01
  4158  -0.14028998E+02   0.92223352E-04  -0.92653142E-03   0.38346470E+00  -0.38525176E+01
  4159  -0.14031171E+02   0.92062819E-04  -0.92646004E-03   0.38288926E+00  -0.38531473E+01
  4160  -0.14033345E+02   0.91902373E-04  -0.92638872E-03   0.38231387E+00  -0.38537771E+01
  4161  -0.14035518E+02   0.91742015E-04  -0.92631748E-03   0.38173852E+00  -0.38544070E+01
  4162  -0.14037691E+02   0.91581744E-04  -0.92624630E-03   0.38116322E+00  -0.38550371E+01
  4163  -0.14039864E+02   0.91421561E-04  -0.92617520E-03   0.38058796E+00  -0.38556674E+01
  4164  -0.14042038E+02   0.91261466E-04  -0.92610416E-03   0.38001274E+00  -0.38562977E+01
  4165  -0.14044211E+02   0.91101458E-04  -0.92603320E-03   0.37943757E+00  -0.38569283E+01
  4166  -0.14046385E+02   0.90941538E-04  -0.92596230E-03   0.37886245E+00  -0.38575589E+01
  4167  -0.14048558E+02   0.90781705E-04  -0.92589148E-03   0.37828736E+00  -0.38581898E+01
